ISC file: c6288.isc

Gate	Type	Fanout
2946	BAD	 2997 2998 3167
2950	BAD	 2999 3000 3172
2954	BAD	 3001 3002 3177
2958	BAD	 3003 3004 3182
2962	BAD	 3005 3006 3187
2966	BAD	 3007
2967	BAD	 3007
2968	BAD	 3010 3062
2971	BAD	 3014 3015 3016
2975	BAD	 3019
2976	BAD	 3019
2977	BAD	 3022 3075
2980	BAD	 3022 3074
2983	BAD	 3026 3027 3208
2987	BAD	 3028
2988	BAD	 3028
2989	BAD	 3031
2990	BAD	 3031
2991	BAD	 3034
2992	BAD	 3034
2993	BAD	 3037
2994	BAD	 3037
2995	BAD	 3040
2996	BAD	 3040
2997	BAD	 3043
2998	BAD	 3043
2999	BAD	 3046
3000	BAD	 3046
3001	BAD	 3049
3002	BAD	 3049
3003	BAD	 3052
3004	BAD	 3052
3005	BAD	 3055
3006	BAD	 3055
3007	BAD	 3058 3119
3010	BAD	 3062 3063 3064
3014	BAD	 3067
3015	BAD	 3067
3016	BAD	 3070 3132
3019	BAD	 3070 3131
3022	BAD	 3074 3075 3254
3026	BAD	 3076
3027	BAD	 3076
3028	BAD	 3079 3140
3031	BAD	 3083 3145
3034	BAD	 3087 3150
3037	BAD	 3091 3155
3040	BAD	 3095 3160
3043	BAD	 3099 3165
3046	BAD	 3103 3170
3049	BAD	 3107 3175
3052	BAD	 3111 3180
3055	BAD	 3115 3185
3058	BAD	 3119 3120 3121
3062	BAD	 3124
3063	BAD	 3124
3064	BAD	 3127 3198
3067	BAD	 3127 3197
3070	BAD	 3131 3132 3311
3074	BAD	 3133
3075	BAD	 3133
3076	BAD	 3136 3206
3079	BAD	 3140 3141 3142
3083	BAD	 3145 3146 3147
3087	BAD	 3150 3151 3152
3091	BAD	 3155 3156 3157
3095	BAD	 3160 3161 3162
3099	BAD	 3165 3166 3167
3103	BAD	 3170 3171 3172
3107	BAD	 3175 3176 3177
3111	BAD	 3180 3181 3182
3115	BAD	 3185 3186 3187
3119	BAD	 3190
3120	BAD	 3190
3121	BAD	 3193 3244
3124	BAD	 3193 3243
3127	BAD	 3197 3198 3350
3131	BAD	 3199
3132	BAD	 3199
3133	BAD	 3202 3252
3136	BAD	 3206 3207 3208
3140	BAD	 3211
3141	BAD	 3211
3142	BAD	 3264 3324
3145	BAD	 3212
3146	BAD	 3212
3147	BAD	 3268 3326
3150	BAD	 3215
3151	BAD	 3215
3152	BAD	 3272 3328
3155	BAD	 3218
3156	BAD	 3218
3157	BAD	 3276 3330
3160	BAD	 3221
3161	BAD	 3221
3162	BAD	 3280 3332
3165	BAD	 3224
3166	BAD	 3224
3167	BAD	 3284 3334
3170	BAD	 3227
3171	BAD	 3227
3172	BAD	 3288 3336
3175	BAD	 3230
3176	BAD	 3230
3177	BAD	 3292 3338
3180	BAD	 3233
3181	BAD	 3233
3182	BAD	 3296 3340
3185	BAD	 3236
3186	BAD	 3236
3187	BAD	 3239 3301
3190	BAD	 3239 3300
3193	BAD	 3243 3244 3398
3197	BAD	 3245
3198	BAD	 3245
3199	BAD	 3248 3309
3202	BAD	 3252 3253 3254
3206	BAD	 3257
3207	BAD	 3257
3208	BAD	 3260 3322
3211	BAD	 6295
3212	BAD	 3264 3323
3215	BAD	 3268 3325
3218	BAD	 3272 3327
3221	BAD	 3276 3329
3224	BAD	 3280 3331
3227	BAD	 3284 3333
3230	BAD	 3288 3335
3233	BAD	 3292 3337
3236	BAD	 3296 3339
3239	BAD	 3300 3301 3455
3243	BAD	 3302
3244	BAD	 3302
3245	BAD	 3305 3348
3248	BAD	 3309 3310 3311
3252	BAD	 3314
3253	BAD	 3314
3254	BAD	 3317 3361
3257	BAD	 3317 3360
3260	BAD	 3321 3322 3476
3264	BAD	 3323 3324 3481
3268	BAD	 3325 3326 3486
3272	BAD	 3327 3328 3491
3276	BAD	 3329 3330 3496
3280	BAD	 3331 3332 3501
3284	BAD	 3333 3334 3506
3288	BAD	 3335 3336 3511
3292	BAD	 3337 3338 3516
3296	BAD	 3339 3340 3521
3300	BAD	 3341
3301	BAD	 3341
3302	BAD	 3344 3396
3305	BAD	 3348 3349 3350
3309	BAD	 3353
3310	BAD	 3353
3311	BAD	 3356 3409
3314	BAD	 3356 3408
3317	BAD	 3360 3361 3542
3321	BAD	 3362
3322	BAD	 3362
3323	BAD	 3365
3324	BAD	 3365
3325	BAD	 3368
3326	BAD	 3368
3327	BAD	 3371
3328	BAD	 3371
3329	BAD	 3374
3330	BAD	 3374
3331	BAD	 3377
3332	BAD	 3377
3333	BAD	 3380
3334	BAD	 3380
3335	BAD	 3383
3336	BAD	 3383
3337	BAD	 3386
3338	BAD	 3386
3339	BAD	 3389
3340	BAD	 3389
3341	BAD	 3392 3453
3344	BAD	 3396 3397 3398
3348	BAD	 3401
3349	BAD	 3401
3350	BAD	 3404 3466
3353	BAD	 3404 3465
3356	BAD	 3408 3409 3592
3360	BAD	 3410
3361	BAD	 3410
3362	BAD	 3413 3474
3365	BAD	 3417 3479
3368	BAD	 3421 3484
3371	BAD	 3425 3489
3374	BAD	 3429 3494
3377	BAD	 3433 3499
3380	BAD	 3437 3504
3383	BAD	 3441 3509
3386	BAD	 3445 3514
3389	BAD	 3449 3519
3392	BAD	 3453 3454 3455
3396	BAD	 3458
3397	BAD	 3458
3398	BAD	 3461 3532
3401	BAD	 3461 3531
3404	BAD	 3465 3466 3647
3408	BAD	 3467
3409	BAD	 3467
3410	BAD	 3470 3540
3413	BAD	 3474 3475 3476
3417	BAD	 3479 3480 3481
3421	BAD	 3484 3485 3486
3425	BAD	 3489 3490 3491
3429	BAD	 3494 3495 3496
3433	BAD	 3499 3500 3501
3437	BAD	 3504 3505 3506
3441	BAD	 3509 3510 3511
3445	BAD	 3514 3515 3516
3449	BAD	 3519 3520 3521
3453	BAD	 3524
3454	BAD	 3524
3455	BAD	 3527 3582
3458	BAD	 3527 3581
3461	BAD	 3531 3532 3687
3465	BAD	 3533
3466	BAD	 3533
3467	BAD	 3536 3590
3470	BAD	 3540 3541 3542
3474	BAD	 3545
3475	BAD	 3545
3476	BAD	 3548 3603
3479	BAD	 3552
3480	BAD	 3552
3481	BAD	 3604 3663
3484	BAD	 3553
3485	BAD	 3553
3486	BAD	 3608 3665
3489	BAD	 3556
3490	BAD	 3556
3491	BAD	 3612 3667
3494	BAD	 3559
3495	BAD	 3559
3496	BAD	 3616 3669
3499	BAD	 3562
3500	BAD	 3562
3501	BAD	 3620 3671
3504	BAD	 3565
3505	BAD	 3565
3506	BAD	 3624 3673
3509	BAD	 3568
3510	BAD	 3568
3511	BAD	 3628 3675
3514	BAD	 3571
3515	BAD	 3571
3516	BAD	 3632 3677
3519	BAD	 3574
3520	BAD	 3574
3521	BAD	 3577 3637
3524	BAD	 3577 3636
3527	BAD	 3581 3582 3736
3531	BAD	 3583
3532	BAD	 3583
3533	BAD	 3586 3645
3536	BAD	 3590 3591 3592
3540	BAD	 3595
3541	BAD	 3595
3542	BAD	 3598 3658
3545	BAD	 3598 3657
3548	BAD	 3602 3603 3757
3552	BAD	 6296
3553	BAD	 3604 3662
3556	BAD	 3608 3664
3559	BAD	 3612 3666
3562	BAD	 3616 3668
3565	BAD	 3620 3670
3568	BAD	 3624 3672
3571	BAD	 3628 3674
3574	BAD	 3632 3676
3577	BAD	 3636 3637 3794
3581	BAD	 3638
3582	BAD	 3638
3583	BAD	 3641 3685
3586	BAD	 3645 3646 3647
3590	BAD	 3650
3591	BAD	 3650
3592	BAD	 3653 3698
3595	BAD	 3653 3697
3598	BAD	 3657 3658 3815
3602	BAD	 3659
3603	BAD	 3659
3604	BAD	 3662 3663 3827
3608	BAD	 3664 3665 3832
3612	BAD	 3666 3667 3837
3616	BAD	 3668 3669 3842
3620	BAD	 3670 3671 3847
3624	BAD	 3672 3673 3852
3628	BAD	 3674 3675 3857
3632	BAD	 3676 3677 3862
3636	BAD	 3678
3637	BAD	 3678
3638	BAD	 3681 3734
3641	BAD	 3685 3686 3687
3645	BAD	 3690
3646	BAD	 3690
3647	BAD	 3693 3747
3650	BAD	 3693 3746
3653	BAD	 3697 3698 3883
3657	BAD	 3699
3658	BAD	 3699
3659	BAD	 3702 3755
3662	BAD	 3706
3663	BAD	 3706
3664	BAD	 3709
3665	BAD	 3709
3666	BAD	 3712
3667	BAD	 3712
3668	BAD	 3715
3669	BAD	 3715
3670	BAD	 3718
3671	BAD	 3718
3672	BAD	 3721
3673	BAD	 3721
3674	BAD	 3724
3675	BAD	 3724
3676	BAD	 3727
3677	BAD	 3727
3678	BAD	 3730 3792
3681	BAD	 3734 3735 3736
3685	BAD	 3739
3686	BAD	 3739
3687	BAD	 3742 3805
3690	BAD	 3742 3804
3693	BAD	 3746 3747 3932
3697	BAD	 3748
3698	BAD	 3748
3699	BAD	 3751 3813
3702	BAD	 3755 3756 3757
3706	BAD	 3760 3825
3709	BAD	 3764 3830
3712	BAD	 3768 3835
3715	BAD	 3772 3840
3718	BAD	 3776 3845
3721	BAD	 3780 3850
3724	BAD	 3784 3855
3727	BAD	 3788 3860
3730	BAD	 3792 3793 3794
3734	BAD	 3797
3735	BAD	 3797
3736	BAD	 3800 3873
3739	BAD	 3800 3872
3742	BAD	 3804 3805 3986
3746	BAD	 3806
3747	BAD	 3806
3748	BAD	 3809 3881
3751	BAD	 3813 3814 3815
3755	BAD	 3818
3756	BAD	 3818
3757	BAD	 3821 3894
3760	BAD	 3825 3826 3827
3764	BAD	 3830 3831 3832
3768	BAD	 3835 3836 3837
3772	BAD	 3840 3841 3842
3776	BAD	 3845 3846 3847
3780	BAD	 3850 3851 3852
3784	BAD	 3855 3856 3857
3788	BAD	 3860 3861 3862
3792	BAD	 3865
3793	BAD	 3865
3794	BAD	 3868 3922
3797	BAD	 3868 3921
3800	BAD	 3872 3873 4028
3804	BAD	 3874
3805	BAD	 3874
3806	BAD	 3877 3930
3809	BAD	 3881 3882 3883
3813	BAD	 3886
3814	BAD	 3886
3815	BAD	 3889 3943
3818	BAD	 3889 3942
3821	BAD	 3893 3894 4049
3825	BAD	 3895
3826	BAD	 3895
3827	BAD	 3947 4006
3830	BAD	 3896
3831	BAD	 3896
3832	BAD	 3951 4008
3835	BAD	 3899
3836	BAD	 3899
3837	BAD	 3955 4010
3840	BAD	 3902
3841	BAD	 3902
3842	BAD	 3959 4012
3845	BAD	 3905
3846	BAD	 3905
3847	BAD	 3963 4014
3850	BAD	 3908
3851	BAD	 3908
3852	BAD	 3967 4016
3855	BAD	 3911
3856	BAD	 3911
3857	BAD	 3971 4018
3860	BAD	 3914
3861	BAD	 3914
3862	BAD	 3917 3976
3865	BAD	 3917 3975
3868	BAD	 3921 3922 4079
3872	BAD	 3923
3873	BAD	 3923
3874	BAD	 3926 3984
3877	BAD	 3930 3931 3932
3881	BAD	 3935
3882	BAD	 3935
3883	BAD	 3938 3997
3886	BAD	 3938 3996
3889	BAD	 3942 3943 4100
3893	BAD	 3944
3894	BAD	 3944
3895	BAD	 6297
3896	BAD	 3947 4005
3899	BAD	 3951 4007
3902	BAD	 3955 4009
3905	BAD	 3959 4011
3908	BAD	 3963 4013
3911	BAD	 3967 4015
3914	BAD	 3971 4017
3917	BAD	 3975 3976 4140
3921	BAD	 3977
3922	BAD	 3977
3923	BAD	 3980 4026
3926	BAD	 3984 3985 3986
3930	BAD	 3989
3931	BAD	 3989
3932	BAD	 3992 4039
3935	BAD	 3992 4038
3938	BAD	 3996 3997 4161
3942	BAD	 3998
3943	BAD	 3998
3944	BAD	 4001 4047
3947	BAD	 4005 4006 4175
3951	BAD	 4007 4008 4180
3955	BAD	 4009 4010 4185
3959	BAD	 4011 4012 4190
3963	BAD	 4013 4014 4195
3967	BAD	 4015 4016 4200
3971	BAD	 4017 4018 4205
3975	BAD	 4019
3976	BAD	 4019
3977	BAD	 4022 4077
3980	BAD	 4026 4027 4028
3984	BAD	 4031
3985	BAD	 4031
3986	BAD	 4034 4090
3989	BAD	 4034 4089
3992	BAD	 4038 4039 4226
3996	BAD	 4040
3997	BAD	 4040
3998	BAD	 4043 4098
4001	BAD	 4047 4048 4049
4005	BAD	 4052
4006	BAD	 4052
4007	BAD	 4055
4008	BAD	 4055
4009	BAD	 4058
4010	BAD	 4058
4011	BAD	 4061
4012	BAD	 4061
4013	BAD	 4064
4014	BAD	 4064
4015	BAD	 4067
4016	BAD	 4067
4017	BAD	 4070
4018	BAD	 4070
4019	BAD	 4073 4138
4022	BAD	 4077 4078 4079
4026	BAD	 4082
4027	BAD	 4082
4028	BAD	 4085 4151
4031	BAD	 4085 4150
4034	BAD	 4089 4090 4275
4038	BAD	 4091
4039	BAD	 4091
4040	BAD	 4094 4159
4043	BAD	 4098 4099 4100
4047	BAD	 4103
4048	BAD	 4103
4049	BAD	 4106 4172
4052	BAD	 4110 4173
4055	BAD	 4114 4178
4058	BAD	 4118 4183
4061	BAD	 4122 4188
4064	BAD	 4126 4193
4067	BAD	 4130 4198
4070	BAD	 4134 4203
4073	BAD	 4138 4139 4140
4077	BAD	 4143
4078	BAD	 4143
4079	BAD	 4146 4216
4082	BAD	 4146 4215
4085	BAD	 4150 4151 4329
4089	BAD	 4152
4090	BAD	 4152
4091	BAD	 4155 4224
4094	BAD	 4159 4160 4161
4098	BAD	 4164
4099	BAD	 4164
4100	BAD	 4167 4237
4103	BAD	 4167 4236
4106	BAD	 4171 4172 4350
4110	BAD	 4173 4174 4175
4114	BAD	 4178 4179 4180
4118	BAD	 4183 4184 4185
4122	BAD	 4188 4189 4190
4126	BAD	 4193 4194 4195
4130	BAD	 4198 4199 4200
4134	BAD	 4203 4204 4205
4138	BAD	 4208
4139	BAD	 4208
4140	BAD	 4211 4265
4143	BAD	 4211 4264
4146	BAD	 4215 4216 4374
4150	BAD	 4217
4151	BAD	 4217
4152	BAD	 4220 4273
4155	BAD	 4224 4225 4226
4159	BAD	 4229
4160	BAD	 4229
4161	BAD	 4232 4286
4164	BAD	 4232 4285
4167	BAD	 4236 4237 4395
4171	BAD	 4238
4172	BAD	 4238
4173	BAD	 4241
4174	BAD	 4241
4175	BAD	 4294 4354
4178	BAD	 4242
4179	BAD	 4242
4180	BAD	 4298 4356
4183	BAD	 4245
4184	BAD	 4245
4185	BAD	 4302 4358
4188	BAD	 4248
4189	BAD	 4248
4190	BAD	 4306 4360
4193	BAD	 4251
4194	BAD	 4251
4195	BAD	 4310 4362
4198	BAD	 4254
4199	BAD	 4254
4200	BAD	 4314 4364
4203	BAD	 4257
4204	BAD	 4257
4205	BAD	 4260 4319
4208	BAD	 4260 4318
4211	BAD	 4264 4265 4429
4215	BAD	 4266
4216	BAD	 4266
4217	BAD	 4269 4327
4220	BAD	 4273 4274 4275
4224	BAD	 4278
4225	BAD	 4278
4226	BAD	 4281 4340
4229	BAD	 4281 4339
4232	BAD	 4285 4286 4450
4236	BAD	 4287
4237	BAD	 4287
4238	BAD	 4290 4348
4241	BAD	 6298
4242	BAD	 4294 4353
4245	BAD	 4298 4355
4248	BAD	 4302 4357
4251	BAD	 4306 4359
4254	BAD	 4310 4361
4257	BAD	 4314 4363
4260	BAD	 4318 4319 4488
4264	BAD	 4320
4265	BAD	 4320
4266	BAD	 4323 4372
4269	BAD	 4327 4328 4329
4273	BAD	 4332
4274	BAD	 4332
4275	BAD	 4335 4385
4278	BAD	 4335 4384
4281	BAD	 4339 4340 4509
4285	BAD	 4341
4286	BAD	 4341
4287	BAD	 4344 4393
4290	BAD	 4348 4349 4350
4294	BAD	 4353 4354 4526
4298	BAD	 4355 4356 4531
4302	BAD	 4357 4358 4536
4306	BAD	 4359 4360 4541
4310	BAD	 4361 4362 4546
4314	BAD	 4363 4364 4551
4318	BAD	 4365
4319	BAD	 4365
4320	BAD	 4368 4427
4323	BAD	 4372 4373 4374
4327	BAD	 4377
4328	BAD	 4377
4329	BAD	 4380 4440
4332	BAD	 4380 4439
4335	BAD	 4384 4385 4572
4339	BAD	 4386
4340	BAD	 4386
4341	BAD	 4389 4448
4344	BAD	 4393 4394 4395
4348	BAD	 4398
4349	BAD	 4398
4350	BAD	 4401 4461
4353	BAD	 4405
4354	BAD	 4405
4355	BAD	 4408
4356	BAD	 4408
4357	BAD	 4411
4358	BAD	 4411
4359	BAD	 4414
4360	BAD	 4414
4361	BAD	 4417
4362	BAD	 4417
4363	BAD	 4420
4364	BAD	 4420
4365	BAD	 4423 4486
4368	BAD	 4427 4428 4429
4372	BAD	 4432
4373	BAD	 4432
4374	BAD	 4435 4499
4377	BAD	 4435 4498
4380	BAD	 4439 4440 4622
4384	BAD	 4441
4385	BAD	 4441
4386	BAD	 4444 4507
4389	BAD	 4448 4449 4450
4393	BAD	 4453
4394	BAD	 4453
4395	BAD	 4456 4520
4398	BAD	 4456 4519
4401	BAD	 4460 4461 4643
4405	BAD	 4462 4524
4408	BAD	 4466 4529
4411	BAD	 4470 4534
4414	BAD	 4474 4539
4417	BAD	 4478 4544
4420	BAD	 4482 4549
4423	BAD	 4486 4487 4488
4427	BAD	 4491
4428	BAD	 4491
4429	BAD	 4494 4562
4432	BAD	 4494 4561
4435	BAD	 4498 4499 4677
4439	BAD	 4500
4440	BAD	 4500
4441	BAD	 4503 4570
4444	BAD	 4507 4508 4509
4448	BAD	 4512
4449	BAD	 4512
4450	BAD	 4515 4583
4453	BAD	 4515 4582
4456	BAD	 4519 4520 4698
4460	BAD	 4521
4461	BAD	 4521
4462	BAD	 4524 4525 4526
4466	BAD	 4529 4530 4531
4470	BAD	 4534 4535 4536
4474	BAD	 4539 4540 4541
4478	BAD	 4544 4545 4546
4482	BAD	 4549 4550 4551
4486	BAD	 4554
4487	BAD	 4554
4488	BAD	 4557 4612
4491	BAD	 4557 4611
4494	BAD	 4561 4562 4727
4498	BAD	 4563
4499	BAD	 4563
4500	BAD	 4566 4620
4503	BAD	 4570 4571 4572
4507	BAD	 4575
4508	BAD	 4575
4509	BAD	 4578 4633
4512	BAD	 4578 4632
4515	BAD	 4582 4583 4748
4519	BAD	 4584
4520	BAD	 4584
4521	BAD	 4587 4641
4524	BAD	 4591
4525	BAD	 4591
4526	BAD	 4646 4709
4529	BAD	 4592
4530	BAD	 4592
4531	BAD	 4650 4711
4534	BAD	 4595
4535	BAD	 4595
4536	BAD	 4654 4713
4539	BAD	 4598
4540	BAD	 4598
4541	BAD	 4658 4715
4544	BAD	 4601
4545	BAD	 4601
4546	BAD	 4662 4717
4549	BAD	 4604
4550	BAD	 4604
4551	BAD	 4607 4667
4554	BAD	 4607 4666
4557	BAD	 4611 4612 4781
4561	BAD	 4613
4562	BAD	 4613
4563	BAD	 4616 4675
4566	BAD	 4620 4621 4622
4570	BAD	 4625
4571	BAD	 4625
4572	BAD	 4628 4688
4575	BAD	 4628 4687
4578	BAD	 4632 4633 4802
4582	BAD	 4634
4583	BAD	 4634
4584	BAD	 4637 4696
4587	BAD	 4641 4642 4643
4591	BAD	 6299
4592	BAD	 4646 4708
4595	BAD	 4650 4710
4598	BAD	 4654 4712
4601	BAD	 4658 4714
4604	BAD	 4662 4716
4607	BAD	 4666 4667 4839
4611	BAD	 4668
4612	BAD	 4668
4613	BAD	 4671 4725
4616	BAD	 4675 4676 4677
4620	BAD	 4680
4621	BAD	 4680
4622	BAD	 4683 4738
4625	BAD	 4683 4737
4628	BAD	 4687 4688 4860
4632	BAD	 4689
4633	BAD	 4689
4634	BAD	 4692 4746
4637	BAD	 4696 4697 4698
4641	BAD	 4701
4642	BAD	 4701
4643	BAD	 4704 4759
4646	BAD	 4708 4709 4881
4650	BAD	 4710 4711 4886
4654	BAD	 4712 4713 4891
4658	BAD	 4714 4715 4896
4662	BAD	 4716 4717 4901
4666	BAD	 4718
4667	BAD	 4718
4668	BAD	 4721 4779
4671	BAD	 4725 4726 4727
4675	BAD	 4730
4676	BAD	 4730
4677	BAD	 4733 4792
4680	BAD	 4733 4791
4683	BAD	 4737 4738 4922
4687	BAD	 4739
4688	BAD	 4739
4689	BAD	 4742 4800
4692	BAD	 4746 4747 4748
4696	BAD	 4751
4697	BAD	 4751
4698	BAD	 4754 4813
4701	BAD	 4754 4812
4704	BAD	 4758 4759 4943
4708	BAD	 4760
4709	BAD	 4760
4710	BAD	 4763
4711	BAD	 4763
4712	BAD	 4766
4713	BAD	 4766
4714	BAD	 4769
4715	BAD	 4769
4716	BAD	 4772
4717	BAD	 4772
4718	BAD	 4775 4837
4721	BAD	 4779 4780 4781
4725	BAD	 4784
4726	BAD	 4784
4727	BAD	 4787 4850
4730	BAD	 4787 4849
4733	BAD	 4791 4792 4974
4737	BAD	 4793
4738	BAD	 4793
4739	BAD	 4796 4858
4742	BAD	 4800 4801 4802
4746	BAD	 4805
4747	BAD	 4805
4748	BAD	 4808 4871
4751	BAD	 4808 4870
4754	BAD	 4812 4813 4995
4758	BAD	 4814
4759	BAD	 4814
4760	BAD	 4817 4879
4763	BAD	 4821 4884
4766	BAD	 4825 4889
4769	BAD	 4829 4894
4772	BAD	 4833 4899
4775	BAD	 4837 4838 4839
4779	BAD	 4842
4780	BAD	 4842
4781	BAD	 4845 4912
4784	BAD	 4845 4911
4787	BAD	 4849 4850 5032
4791	BAD	 4851
4792	BAD	 4851
4793	BAD	 4854 4920
4796	BAD	 4858 4859 4860
4800	BAD	 4863
4801	BAD	 4863
4802	BAD	 4866 4933
4805	BAD	 4866 4932
4808	BAD	 4870 4871 5053
4812	BAD	 4872
4813	BAD	 4872
4814	BAD	 4875 4941
4817	BAD	 4879 4880 4881
4821	BAD	 4884 4885 4886
4825	BAD	 4889 4890 4891
4829	BAD	 4894 4895 4896
4833	BAD	 4899 4900 4901
4837	BAD	 4904
4838	BAD	 4904
4839	BAD	 4907 4964
4842	BAD	 4907 4963
4845	BAD	 4911 4912 5082
4849	BAD	 4913
4850	BAD	 4913
4851	BAD	 4916 4972
4854	BAD	 4920 4921 4922
4858	BAD	 4925
4859	BAD	 4925
4860	BAD	 4928 4985
4863	BAD	 4928 4984
4866	BAD	 4932 4933 5103
4870	BAD	 4934
4871	BAD	 4934
4872	BAD	 4937 4993
4875	BAD	 4941 4942 4943
4879	BAD	 4946
4880	BAD	 4946
4881	BAD	 5005 5066
4884	BAD	 4947
4885	BAD	 4947
4886	BAD	 5009 5068
4889	BAD	 4950
4890	BAD	 4950
4891	BAD	 5013 5070
4894	BAD	 4953
4895	BAD	 4953
4896	BAD	 5017 5072
4899	BAD	 4956
4900	BAD	 4956
4901	BAD	 4959 5022
4904	BAD	 4959 5021
4907	BAD	 4963 4964 5136
4911	BAD	 4965
4912	BAD	 4965
4913	BAD	 4968 5030
4916	BAD	 4972 4973 4974
4920	BAD	 4977
4921	BAD	 4977
4922	BAD	 4980 5043
4925	BAD	 4980 5042
4928	BAD	 4984 4985 5157
4932	BAD	 4986
4933	BAD	 4986
4934	BAD	 4989 5051
4937	BAD	 4993 4994 4995
4941	BAD	 4998
4942	BAD	 4998
4943	BAD	 5001 5064
4946	BAD	 6300
4947	BAD	 5005 5065
4950	BAD	 5009 5067
4953	BAD	 5013 5069
4956	BAD	 5017 5071
4959	BAD	 5021 5022 5194
4963	BAD	 5023
4964	BAD	 5023
4965	BAD	 5026 5080
4968	BAD	 5030 5031 5032
4972	BAD	 5035
4973	BAD	 5035
4974	BAD	 5038 5093
4977	BAD	 5038 5092
4980	BAD	 5042 5043 5215
4984	BAD	 5044
4985	BAD	 5044
4986	BAD	 5047 5101
4989	BAD	 5051 5052 5053
4993	BAD	 5056
4994	BAD	 5056
4995	BAD	 5059 5114
4998	BAD	 5059 5113
5001	BAD	 5063 5064 5236
5005	BAD	 5065 5066 5241
5009	BAD	 5067 5068 5246
5013	BAD	 5069 5070 5251
5017	BAD	 5071 5072 5256
5021	BAD	 5073
5022	BAD	 5073
5023	BAD	 5076 5134
5026	BAD	 5080 5081 5082
5030	BAD	 5085
5031	BAD	 5085
5032	BAD	 5088 5147
5035	BAD	 5088 5146
5038	BAD	 5092 5093 5277
5042	BAD	 5094
5043	BAD	 5094
5044	BAD	 5097 5155
5047	BAD	 5101 5102 5103
5051	BAD	 5106
5052	BAD	 5106
5053	BAD	 5109 5168
5056	BAD	 5109 5167
5059	BAD	 5113 5114 5298
5063	BAD	 5115
5064	BAD	 5115
5065	BAD	 5118
5066	BAD	 5118
5067	BAD	 5121
5068	BAD	 5121
5069	BAD	 5124
5070	BAD	 5124
5071	BAD	 5127
5072	BAD	 5127
5073	BAD	 5130 5192
5076	BAD	 5134 5135 5136
5080	BAD	 5139
5081	BAD	 5139
5082	BAD	 5142 5205
5085	BAD	 5142 5204
5088	BAD	 5146 5147 5333
5092	BAD	 5148
5093	BAD	 5148
5094	BAD	 5151 5213
5097	BAD	 5155 5156 5157
5101	BAD	 5160
5102	BAD	 5160
5103	BAD	 5163 5226
5106	BAD	 5163 5225
5109	BAD	 5167 5168 5354
5113	BAD	 5169
5114	BAD	 5169
5115	BAD	 5172 5234
5118	BAD	 5176 5239
5121	BAD	 5180 5244
5124	BAD	 5184 5249
5127	BAD	 5188 5254
5130	BAD	 5192 5193 5194
5134	BAD	 5197
5135	BAD	 5197
5136	BAD	 5200 5267
5139	BAD	 5200 5266
5142	BAD	 5204 5205 5389
5146	BAD	 5206
5147	BAD	 5206
5148	BAD	 5209 5275
5151	BAD	 5213 5214 5215
5155	BAD	 5218
5156	BAD	 5218
5157	BAD	 5221 5288
5160	BAD	 5221 5287
5163	BAD	 5225 5226 5410
5167	BAD	 5227
5168	BAD	 5227
5169	BAD	 5230 5296
5172	BAD	 5234 5235 5236
5176	BAD	 5239 5240 5241
5180	BAD	 5244 5245 5246
5184	BAD	 5249 5250 5251
5188	BAD	 5254 5255 5256
5192	BAD	 5259
5193	BAD	 5259
5194	BAD	 5262 5323
5197	BAD	 5262 5322
5200	BAD	 5266 5267 5440
5204	BAD	 5268
5205	BAD	 5268
5206	BAD	 5271 5331
5209	BAD	 5275 5276 5277
5213	BAD	 5280
5214	BAD	 5280
5215	BAD	 5283 5344
5218	BAD	 5283 5343
5221	BAD	 5287 5288 5461
5225	BAD	 5289
5226	BAD	 5289
5227	BAD	 5292 5352
5230	BAD	 5296 5297 5298
5234	BAD	 5301
5235	BAD	 5301
5236	BAD	 5304 5365
5239	BAD	 5308
5240	BAD	 5308
5241	BAD	 5366 5426
5244	BAD	 5309
5245	BAD	 5309
5246	BAD	 5370 5428
5249	BAD	 5312
5250	BAD	 5312
5251	BAD	 5374 5430
5254	BAD	 5315
5255	BAD	 5315
5256	BAD	 5318 5379
5259	BAD	 5318 5378
5262	BAD	 5322 5323 5495
5266	BAD	 5324
5267	BAD	 5324
5268	BAD	 5327 5387
5271	BAD	 5331 5332 5333
5275	BAD	 5336
5276	BAD	 5336
5277	BAD	 5339 5400
5280	BAD	 5339 5399
5283	BAD	 5343 5344 5516
5287	BAD	 5345
5288	BAD	 5345
5289	BAD	 5348 5408
5292	BAD	 5352 5353 5354
5296	BAD	 5357
5297	BAD	 5357
5298	BAD	 5360 5421
5301	BAD	 5360 5420
5304	BAD	 5364 5365 5537
5308	BAD	 6301
5309	BAD	 5366 5425
5312	BAD	 5370 5427
5315	BAD	 5374 5429
5318	BAD	 5378 5379 5554
5322	BAD	 5380
5323	BAD	 5380
5324	BAD	 5383 5438
5327	BAD	 5387 5388 5389
5331	BAD	 5392
5332	BAD	 5392
5333	BAD	 5395 5451
5336	BAD	 5395 5450
5339	BAD	 5399 5400 5575
5343	BAD	 5401
5344	BAD	 5401
5345	BAD	 5404 5459
5348	BAD	 5408 5409 5410
5352	BAD	 5413
5353	BAD	 5413
5354	BAD	 5416 5472
5357	BAD	 5416 5471
5360	BAD	 5420 5421 5596
5364	BAD	 5422
5365	BAD	 5422
5366	BAD	 5425 5426 5608
5370	BAD	 5427 5428 5613
5374	BAD	 5429 5430 5618
